# t [s], pressure [Bar], voltage [V]
6.206259200000000531e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.207569920000000074e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.208880640000000728e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.210191360000000271e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.211502080000000925e-01,-1.250000000000000069e-02,-5.074999999999999512e-01
6.212812800000000468e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.214123520000000012e-01,-1.250000000000000069e-02,-5.074999999999999512e-01
6.215434240000000665e-01,-1.250000000000000069e-02,-5.074999999999999512e-01
6.216744960000000209e-01,-1.250000000000000069e-02,-5.074999999999999512e-01
6.218055680000000862e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.219366400000000406e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.220677119999999949e-01,-1.250000000000000069e-02,-5.074999999999999512e-01
6.221987840000000602e-01,-1.250000000000000069e-02,-5.074999999999999512e-01
6.223298560000000146e-01,-1.250000000000000069e-02,-5.074999999999999512e-01
6.224609280000000799e-01,-1.250000000000000069e-02,-5.074999999999999512e-01
6.225920000000000343e-01,-1.250000000000000069e-02,-5.074999999999999512e-01
6.227230719999999886e-01,-1.250000000000000069e-02,-5.074999999999999512e-01
6.228541440000000540e-01,-1.250000000000000069e-02,-5.074999999999999512e-01
6.229852160000000083e-01,-1.250000000000000069e-02,-5.074999999999999512e-01
6.231162880000000737e-01,-1.250000000000000069e-02,-5.074999999999999512e-01
6.232473600000000280e-01,-1.250000000000000069e-02,-5.074999999999999512e-01
6.233784320000000934e-01,-1.250000000000000069e-02,-5.074999999999999512e-01
6.235095040000000477e-01,-1.250000000000000069e-02,-5.074999999999999512e-01
6.236405760000000020e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.237716480000000674e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.239027200000000217e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.240337920000000871e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.241648640000000414e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.242959359999999958e-01,-1.124999999999999958e-02,-5.050000000000000044e-01
6.244270080000000611e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.245580800000000155e-01,-1.124999999999999958e-02,-5.050000000000000044e-01
6.246891520000000808e-01,-1.124999999999999958e-02,-5.074999999999999512e-01
6.248202240000000351e-01,-1.124999999999999958e-02,-5.050000000000000044e-01
6.249512959999999895e-01,-1.124999999999999958e-02,-5.074999999999999512e-01
6.250823680000000548e-01,-1.250000000000000069e-02,-5.074999999999999512e-01
6.252134400000000092e-01,-1.124999999999999958e-02,-5.074999999999999512e-01
6.253445120000000745e-01,-1.250000000000000069e-02,-5.074999999999999512e-01
6.254755840000000289e-01,-1.250000000000000069e-02,-5.074999999999999512e-01
6.256066560000000942e-01,-1.250000000000000069e-02,-5.074999999999999512e-01
6.257377280000000486e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.258688000000000029e-01,-1.250000000000000069e-02,-5.074999999999999512e-01
6.259998720000000683e-01,-1.250000000000000069e-02,-5.074999999999999512e-01
6.261309440000000226e-01,-1.250000000000000069e-02,-5.074999999999999512e-01
6.262620160000000880e-01,-1.250000000000000069e-02,-5.074999999999999512e-01
6.263930880000000423e-01,-1.250000000000000069e-02,-5.074999999999999512e-01
6.265241599999999966e-01,-1.250000000000000069e-02,-5.074999999999999512e-01
6.266552320000000620e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.267863040000000163e-01,-1.250000000000000069e-02,-5.074999999999999512e-01
6.269173760000000817e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.270484480000000360e-01,-1.250000000000000069e-02,-5.074999999999999512e-01
6.271795199999999904e-01,-1.250000000000000069e-02,-5.074999999999999512e-01
6.273105920000000557e-01,-1.250000000000000069e-02,-5.074999999999999512e-01
6.274416640000000100e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.275727360000000754e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.277038080000000297e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.278348799999999841e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.279659520000000494e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.280970240000000038e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.282280960000000691e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.283591680000000235e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.284902400000000888e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.286213120000000432e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.287523839999999975e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.288834560000000629e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.290145280000000172e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.291456000000000826e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.292766720000000369e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.294077439999999912e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.295388160000000566e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.296698880000000109e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.298009600000000763e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.299320320000000306e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.300631039999999849e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.301941760000000503e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.303252480000000046e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.304563200000000700e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.305873920000000243e-01,-1.250000000000000069e-02,-5.074999999999999512e-01
6.307184640000000897e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.308495360000000440e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.309806079999999984e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.311116800000000637e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.312427520000000181e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.313738240000000834e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.315048960000000378e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.316359679999999921e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.317670400000000575e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.318981120000000118e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.320291840000000771e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.321602560000000315e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.322913279999999858e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.324224000000000512e-01,-1.375000000000000007e-02,-5.050000000000000044e-01
6.325534720000000055e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.326845440000000709e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.328156160000000252e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.329466880000000906e-01,-1.375000000000000007e-02,-5.050000000000000044e-01
6.330777600000000449e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.332088319999999992e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.333399040000000646e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.334709760000000189e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.336020480000000843e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.337331200000000386e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.338641919999999930e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.339952640000000583e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.341263360000000127e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.342574080000000780e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.343884800000000324e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.345195519999999867e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.346506240000000520e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.347816960000000064e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.349127680000000717e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.350438400000000261e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.351749120000000914e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.353059840000000458e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.354370560000000001e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.355681280000000655e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.356992000000000198e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.358302720000000852e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.359613440000000395e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.360924159999999938e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.362234880000000592e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.363545600000000135e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.364856320000000789e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.366167040000000332e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.367477759999999876e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.368788480000000529e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.370099200000000073e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.371409920000000726e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.372720640000000270e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.374031360000000923e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.375342080000000466e-01,-1.375000000000000007e-02,-5.050000000000000044e-01
6.376652800000000010e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.377963520000000663e-01,-1.250000000000000069e-02,-5.074999999999999512e-01
6.379274240000000207e-01,-1.375000000000000007e-02,-5.050000000000000044e-01
6.380584960000000860e-01,-1.375000000000000007e-02,-5.050000000000000044e-01
6.381895680000000404e-01,-1.375000000000000007e-02,-5.050000000000000044e-01
6.383206399999999947e-01,-1.250000000000000069e-02,-5.074999999999999512e-01
6.384517120000000601e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.385827840000000144e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.387138560000000798e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.388449280000000341e-01,-1.375000000000000007e-02,-5.050000000000000044e-01
6.389759999999999884e-01,-1.375000000000000007e-02,-5.050000000000000044e-01
6.391070720000000538e-01,-1.375000000000000007e-02,-5.050000000000000044e-01
6.392381440000000081e-01,-1.250000000000000069e-02,-5.074999999999999512e-01
6.393692160000000735e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.395002880000000278e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.396313600000000932e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.397624320000000475e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.398935040000000019e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.400245760000000672e-01,-1.375000000000000007e-02,-5.050000000000000044e-01
6.401556480000000215e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.402867200000000869e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.404177920000000412e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.405488639999999956e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.406799360000000609e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.408110080000000153e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.409420800000000806e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.410731520000000350e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.412042239999999893e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.413352960000000547e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.414663680000000090e-01,-1.250000000000000069e-02,-5.074999999999999512e-01
6.415974400000000744e-01,-1.250000000000000069e-02,-5.074999999999999512e-01
6.417285120000000287e-01,-1.250000000000000069e-02,-5.074999999999999512e-01
6.418595840000000941e-01,-1.250000000000000069e-02,-5.074999999999999512e-01
6.419906560000000484e-01,-1.250000000000000069e-02,-5.074999999999999512e-01
6.421217280000000027e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.422528000000000681e-01,-1.250000000000000069e-02,-5.074999999999999512e-01
6.423838720000000224e-01,-1.250000000000000069e-02,-5.074999999999999512e-01
6.425149440000000878e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.426460160000000421e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.427770879999999964e-01,-1.250000000000000069e-02,-5.074999999999999512e-01
6.429081600000000618e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.430392320000000161e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.431703040000000815e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.433013760000000358e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.434324479999999902e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.435635200000000555e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.436945920000000099e-01,-1.250000000000000069e-02,-5.074999999999999512e-01
6.438256640000000752e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.439567360000000296e-01,-1.375000000000000007e-02,-5.050000000000000044e-01
6.440878080000000949e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.442188800000000493e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.443499520000000036e-01,-1.250000000000000069e-02,-5.074999999999999512e-01
6.444810240000000690e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.446120960000000233e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.447431680000000886e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.448742400000000430e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.450053119999999973e-01,-1.250000000000000069e-02,-5.074999999999999512e-01
6.451363840000000627e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.452674560000000170e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.453985280000000824e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.455296000000000367e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.456606719999999910e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.457917440000000564e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.459228160000000107e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.460538880000000761e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.461849600000000304e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.463160319999999848e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.464471040000000501e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.465781760000000045e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.467092480000000698e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.468403200000000242e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.469713920000000895e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.471024640000000439e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.472335359999999982e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.473646080000000635e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.474956800000000179e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.476267520000000832e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.477578240000000376e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.478888959999999919e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.480199680000000573e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.481510400000000116e-01,-1.250000000000000069e-02,-5.074999999999999512e-01
6.482821120000000770e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.484131840000000313e-01,-1.375000000000000007e-02,-5.050000000000000044e-01
6.485442559999999856e-01,-1.375000000000000007e-02,-5.050000000000000044e-01
6.486753280000000510e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.488064000000000053e-01,-1.375000000000000007e-02,-5.050000000000000044e-01
6.489374720000000707e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.490685440000000250e-01,-1.375000000000000007e-02,-5.050000000000000044e-01
6.491996160000000904e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.493306880000000447e-01,-1.375000000000000007e-02,-5.050000000000000044e-01
6.494617599999999991e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.495928320000000644e-01,-1.375000000000000007e-02,-5.050000000000000044e-01
6.497239040000000188e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.498549760000000841e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.499860480000000384e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.501171199999999928e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.502481920000000581e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.503792640000000125e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.505103360000000778e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.506414080000000322e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.507724799999999865e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.509035520000000519e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.510346240000000062e-01,-1.375000000000000007e-02,-5.050000000000000044e-01
6.511656960000000716e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.512967680000000259e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.514278400000000913e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.515589120000000456e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.516899839999999999e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.518210560000000653e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.519521280000000196e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.520832000000000850e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.522142720000000393e-01,-1.375000000000000007e-02,-5.050000000000000044e-01
6.523453439999999937e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.524764160000000590e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.526074880000000134e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.527385600000000787e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.528696320000000330e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.530007039999999874e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.531317760000000527e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.532628480000000071e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.533939200000000724e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.535249920000000268e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.536560640000000921e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.537871360000000465e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.539182080000000008e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.540492800000000662e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.541803520000000205e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.543114240000000859e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.544424960000000402e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.545735679999999945e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.547046400000000599e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.548357120000000142e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.549667840000000796e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.550978560000000339e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.552289279999999883e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.553600000000000536e-01,-1.375000000000000007e-02,-5.050000000000000044e-01
6.554910720000000079e-01,-1.375000000000000007e-02,-5.050000000000000044e-01
6.556221440000000733e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.557532160000000276e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.558842880000000930e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.560153600000000473e-01,-1.375000000000000007e-02,-5.050000000000000044e-01
6.561464320000000017e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.562775040000000670e-01,-1.375000000000000007e-02,-5.050000000000000044e-01
6.564085760000000214e-01,-1.375000000000000007e-02,-5.024999999999999467e-01
6.565396480000000867e-01,-1.375000000000000007e-02,-5.024999999999999467e-01
6.566707200000000411e-01,-1.375000000000000007e-02,-5.050000000000000044e-01
6.568017919999999954e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.569328640000000608e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.570639360000000151e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.571950080000000805e-01,-1.499999999999999944e-02,-5.050000000000000044e-01
6.573260800000000348e-01,-1.375000000000000007e-02,-5.050000000000000044e-01
6.574571519999999891e-01,-1.375000000000000007e-02,-5.050000000000000044e-01
6.575882240000000545e-01,-1.375000000000000007e-02,-5.050000000000000044e-01
6.577192960000000088e-01,-1.375000000000000007e-02,-5.050000000000000044e-01
6.578503680000000742e-01,-1.375000000000000007e-02,-5.050000000000000044e-01
6.579814400000000285e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.581125120000000939e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.582435840000000482e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.583746560000000025e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.585057280000000679e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.586368000000000222e-01,-1.250000000000000069e-02,-5.050000000000000044e-01
6.587678720000000876e-01,-1.124999999999999958e-02,-5.050000000000000044e-01
6.588989440000000419e-01,-1.124999999999999958e-02,-5.050000000000000044e-01
6.590300159999999963e-01,-1.124999999999999958e-02,-5.050000000000000044e-01
6.591610880000000616e-01,-1.124999999999999958e-02,-5.050000000000000044e-01
6.592921600000000160e-01,-1.124999999999999958e-02,-5.050000000000000044e-01
6.594232320000000813e-01,-1.124999999999999958e-02,-5.050000000000000044e-01
6.595543040000000357e-01,-1.124999999999999958e-02,-5.050000000000000044e-01
6.596853759999999900e-01,-1.124999999999999958e-02,-5.050000000000000044e-01
6.598164480000000554e-01,-1.124999999999999958e-02,-5.050000000000000044e-01
6.599475200000000097e-01,-1.124999999999999958e-02,-5.050000000000000044e-01
6.600785920000000750e-01,-1.124999999999999958e-02,-5.050000000000000044e-01
6.602096640000000294e-01,-1.124999999999999958e-02,-5.050000000000000044e-01
6.603407360000000947e-01,-1.124999999999999958e-02,-5.050000000000000044e-01
6.604718080000000491e-01,-1.000000000000000021e-02,-5.050000000000000044e-01
6.606028800000000034e-01,-8.750000000000000833e-03,-5.050000000000000044e-01
6.607339520000000688e-01,-5.000000000000000104e-03,-5.050000000000000044e-01
6.608650240000000231e-01,-5.000000000000000104e-03,-5.050000000000000044e-01
6.609960960000000885e-01,-5.000000000000000104e-03,-5.050000000000000044e-01
6.611271680000000428e-01,-5.000000000000000104e-03,-5.050000000000000044e-01
6.612582399999999971e-01,-5.000000000000000104e-03,-5.050000000000000044e-01
6.613893120000000625e-01,-5.000000000000000104e-03,-5.050000000000000044e-01
6.615203840000000168e-01,-5.000000000000000104e-03,-5.050000000000000044e-01
6.616514560000000822e-01,0.000000000000000000e+00,-5.050000000000000044e-01
6.617825280000000365e-01,0.000000000000000000e+00,-5.050000000000000044e-01
6.619135999999999909e-01,1.250000000000000026e-03,-5.050000000000000044e-01
6.620446720000000562e-01,1.250000000000000026e-03,-5.050000000000000044e-01
6.621757440000000106e-01,1.250000000000000026e-03,-5.050000000000000044e-01
6.623068160000000759e-01,0.000000000000000000e+00,-5.050000000000000044e-01
6.624378880000000303e-01,1.250000000000000026e-03,-5.050000000000000044e-01
6.625689600000000956e-01,5.000000000000000104e-03,-5.050000000000000044e-01
6.627000320000000499e-01,5.000000000000000104e-03,-5.050000000000000044e-01
6.628311040000000043e-01,5.000000000000000104e-03,-5.050000000000000044e-01
6.629621760000000696e-01,5.000000000000000104e-03,-5.050000000000000044e-01
6.630932480000000240e-01,5.000000000000000104e-03,-5.050000000000000044e-01
6.632243200000000893e-01,5.000000000000000104e-03,-5.050000000000000044e-01
6.633553920000000437e-01,6.250000000000000347e-03,-5.050000000000000044e-01
6.634864639999999980e-01,1.000000000000000021e-02,-5.050000000000000044e-01
6.636175360000000634e-01,1.000000000000000021e-02,-5.050000000000000044e-01
6.637486080000000177e-01,1.000000000000000021e-02,-5.050000000000000044e-01
6.638796800000000831e-01,1.000000000000000021e-02,-5.050000000000000044e-01
6.640107520000000374e-01,1.124999999999999958e-02,-5.050000000000000044e-01
6.641418239999999917e-01,1.124999999999999958e-02,-5.050000000000000044e-01
6.642728960000000571e-01,1.000000000000000021e-02,-5.050000000000000044e-01
6.644039680000000114e-01,1.375000000000000007e-02,-5.050000000000000044e-01
6.645350400000000768e-01,1.625000000000000056e-02,-5.050000000000000044e-01
6.646661120000000311e-01,1.625000000000000056e-02,-5.050000000000000044e-01
6.647971840000000965e-01,1.625000000000000056e-02,-5.050000000000000044e-01
6.649282560000000508e-01,1.625000000000000056e-02,-5.050000000000000044e-01
6.650593280000000052e-01,1.625000000000000056e-02,-5.050000000000000044e-01
6.651904000000000705e-01,1.625000000000000056e-02,-5.050000000000000044e-01
6.653214720000000248e-01,2.000000000000000042e-02,-5.050000000000000044e-01
6.654525440000000902e-01,2.125000000000000153e-02,-5.050000000000000044e-01
6.655836160000000445e-01,2.125000000000000153e-02,-5.050000000000000044e-01
6.657146879999999989e-01,2.125000000000000153e-02,-5.050000000000000044e-01
6.658457600000000642e-01,2.125000000000000153e-02,-5.050000000000000044e-01
6.659768320000000186e-01,2.125000000000000153e-02,-5.050000000000000044e-01
6.661079040000000839e-01,2.125000000000000153e-02,-5.050000000000000044e-01
6.662389760000000383e-01,2.375000000000000028e-02,-5.050000000000000044e-01
6.663700479999999926e-01,2.750000000000000014e-02,-5.050000000000000044e-01
6.665011200000000580e-01,2.750000000000000014e-02,-5.050000000000000044e-01
6.666321920000000123e-01,2.999999999999999889e-02,-5.050000000000000044e-01
6.667632640000000777e-01,3.250000000000000111e-02,-5.074999999999999512e-01
6.668943360000000320e-01,3.624999999999999750e-02,-5.050000000000000044e-01
6.670254079999999863e-01,4.624999999999999944e-02,-5.050000000000000044e-01
6.671564800000000517e-01,8.125000000000000278e-02,-5.050000000000000044e-01
6.672875520000000060e-01,1.437499999999999889e-01,-5.050000000000000044e-01
6.674186240000000714e-01,1.849999999999999978e-01,-5.050000000000000044e-01
6.675496960000000257e-01,2.187500000000000000e-01,-5.050000000000000044e-01
6.676807680000000911e-01,2.449999999999999956e-01,-5.050000000000000044e-01
6.678118400000000454e-01,2.650000000000000133e-01,-5.050000000000000044e-01
6.679429119999999998e-01,2.775000000000000244e-01,-5.050000000000000044e-01
6.680739840000000651e-01,3.162499999999999756e-01,-5.050000000000000044e-01
6.682050560000000194e-01,3.912499999999999867e-01,-5.050000000000000044e-01
6.683361280000000848e-01,3.812499999999999778e-01,-5.050000000000000044e-01
6.684672000000000391e-01,3.687500000000000222e-01,-5.050000000000000044e-01
6.685982719999999935e-01,3.612500000000000155e-01,-5.050000000000000044e-01
6.687293440000000588e-01,3.574999999999999845e-01,-5.050000000000000044e-01
6.688604160000000132e-01,3.549999999999999822e-01,-5.050000000000000044e-01
